trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1270,False,"{'a': 0.001, 'e': 0.2774247416804854}",25,9,17.77105015478119,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1271,False,"{'a': 0.001, 'e': 0.2771547875416621}",20,0,4.952511679908532,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1272,False,"{'a': 0.001, 'e': 0.27688508137476}",25,8,-11.550804921196248,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1273,False,"{'a': 0.001, 'e': 0.27661562299679987}",20,3,-2.6380164435725515,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1274,False,"{'a': 0.001, 'e': 0.2763464122247936}",20,11,-42.61410813357673,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
1275,False,"{'a': 0.001, 'e': 0.2760774488757453}",30,4,3.1346840585986473,"{0: 23, 1: 1, 2: 1, 3: 1, 4: 0}",1
1276,False,"{'a': 0.001, 'e': 0.2758087327666515}",25,16,10.26062128190126,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.001, 'e': 0.2755402637145021}",20,11,-67.06128772774143,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
1278,False,"{'a': 0.001, 'e': 0.27527204153628015}",20,10,17.824982415373427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.001, 'e': 0.2750040660489636}",25,14,18.654430110550884,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.001, 'e': 0.27473633706952477}",25,0,30.265730329240053,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1281,False,"{'a': 0.001, 'e': 0.27446885441493163}",20,11,-25.72367588362518,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1282,False,"{'a': 0.001, 'e': 0.2742016179021478}",25,19,-1.5083529066834327,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1283,False,"{'a': 0.001, 'e': 0.2739346273481334}",20,6,26.764162869652484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.001, 'e': 0.2736678825698459}",30,22,15.394690771171872,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.001, 'e': 0.27340138338423986}",30,14,12.087327428503464,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1286,False,"{'a': 0.001, 'e': 0.27313512960826836}",30,18,5.2852733986189655,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.001, 'e': 0.2728691210588828}",25,9,14.954310374087637,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1288,False,"{'a': 0.001, 'e': 0.27260335755303394}",25,18,-27.666967119403115,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1289,False,"{'a': 0.001, 'e': 0.2723378389076722}",25,12,0.394180284200214,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1290,False,"{'a': 0.001, 'e': 0.2720725649397484}",35,22,10.524203844872257,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1291,False,"{'a': 0.001, 'e': 0.27180753546621395}",25,12,14.265468560340608,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.001, 'e': 0.27154275030402175}",20,6,-64.91481899347649,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 2}",1
1293,False,"{'a': 0.001, 'e': 0.27127820927012647}",35,23,12.81663670115566,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.001, 'e': 0.27101391218148524}",20,3,-23.21100708758092,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
1295,False,"{'a': 0.001, 'e': 0.27074985885505787}",30,19,9.399571007834616,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1296,False,"{'a': 0.001, 'e': 0.27048604910780805}",25,11,-21.470721864852244,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1297,False,"{'a': 0.001, 'e': 0.27022248275670296}",25,5,-59.51009911514739,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",1
1298,False,"{'a': 0.001, 'e': 0.2699591596187146}",20,10,5.434081211629564,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1299,False,"{'a': 0.001, 'e': 0.26969607951081964}",20,12,1.0039244743935007,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1300,False,"{'a': 0.001, 'e': 0.2694332422500006}",25,0,-82.47099822881057,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
1301,False,"{'a': 0.001, 'e': 0.2691706476532457}",20,0,7.821244767954143,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1302,False,"{'a': 0.001, 'e': 0.2689082955375501}",25,8,-70.59557893524727,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
1303,False,"{'a': 0.001, 'e': 0.26864618571991555}",25,5,21.193083948423272,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1304,False,"{'a': 0.001, 'e': 0.26838431801735174}",25,16,-1.9232398023394723,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1305,False,"{'a': 0.001, 'e': 0.26812269224687596}",30,16,26.064854303072746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.001, 'e': 0.2678613082255146}",25,11,18.083887962793913,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.001, 'e': 0.26760016577030266}",20,6,20.06993355934235,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.001, 'e': 0.26733926469828506}",25,1,-2.362315644774611,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
1309,False,"{'a': 0.001, 'e': 0.2670786048265164}",20,9,17.843971217847038,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.001, 'e': 0.26681818597206225}",20,8,8.427459141593346,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1311,False,"{'a': 0.001, 'e': 0.26655800795199874}",20,2,4.920200185660937,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1312,False,"{'a': 0.001, 'e': 0.26629807058341415}",25,13,-15.569432394780394,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
1313,False,"{'a': 0.001, 'e': 0.2660383736834082}",20,16,6.371695530158467,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.001, 'e': 0.26577891706909357}",20,11,-5.577587578488127,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1315,False,"{'a': 0.001, 'e': 0.26551970055759555}",25,12,-8.277138793370147,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1316,False,"{'a': 0.001, 'e': 0.26526072396605327}",25,13,19.358674707922685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.001, 'e': 0.2650019871116196}",20,0,-66.10104956422512,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1318,False,"{'a': 0.001, 'e': 0.264743489811462}",35,21,9.905392217383792,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.001, 'e': 0.26448523188276274}",30,19,6.4639809494460945,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1320,False,"{'a': 0.001, 'e': 0.26422721314271963}",25,15,21.858361884578905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.001, 'e': 0.2639694334085462}",25,13,-62.12317877620569,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
1322,False,"{'a': 0.001, 'e': 0.2637118924974725}",20,2,-13.459787923196169,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1323,False,"{'a': 0.001, 'e': 0.2634545902267451}",25,11,24.023822877835723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.001, 'e': 0.2631975264136284}",25,2,33.154552232609646,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.001, 'e': 0.262940700875404}",20,8,8.158553116266042,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1326,False,"{'a': 0.001, 'e': 0.26268411342937203}",20,12,7.689570394496861,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.001, 'e': 0.26242776389285116}",20,16,9.076257694736679,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.001, 'e': 0.26217165208317944}",30,7,-26.94428474408173,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 0}",1
1329,False,"{'a': 0.001, 'e': 0.2619157778177142}",20,11,-6.980270557366865,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1330,False,"{'a': 0.001, 'e': 0.2616601409138331}",20,10,4.720629552724808,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1331,False,"{'a': 0.001, 'e': 0.2614047411889342}",20,15,11.074941829425823,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.001, 'e': 0.26114957846043657}",25,0,-60.11476893460235,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
1333,False,"{'a': 0.001, 'e': 0.2608946525457806}",20,0,-2.918330503217822,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1334,False,"{'a': 0.001, 'e': 0.26063996326242883}",20,6,-20.714745364241463,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1335,False,"{'a': 0.001, 'e': 0.26038551042786573}",20,11,8.89568092300483,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.001, 'e': 0.260131293859599}",35,1,9.112315234415453,"{0: 29, 1: 3, 2: 2, 3: 0, 4: 0}",1
1337,False,"{'a': 0.001, 'e': 0.2598773133751592}",20,12,13.204377223118708,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.001, 'e': 0.2596235687921007}",20,0,12.682962936421221,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1339,False,"{'a': 0.001, 'e': 0.2593700599280019}",30,13,14.726598613821645,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.001, 'e': 0.25911678660046583}",25,18,1.0712714022946495,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1341,False,"{'a': 0.001, 'e': 0.2588637486271204}",25,19,11.767462196447083,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.001, 'e': 0.25861094582561917}",20,5,5.300777617547318,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1343,False,"{'a': 0.001, 'e': 0.25835837801364114}",20,0,-27.046321317801848,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1344,False,"{'a': 0.001, 'e': 0.25810604500889206}",20,14,12.170379091645787,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.001, 'e': 0.25785394662910405}",25,13,16.105840978106666,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.001, 'e': 0.2576020826920365}",25,7,18.728069313433164,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.001, 'e': 0.2573504530154764}",20,3,26.73688034613006,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.001, 'e': 0.25709905741723865}",20,0,20.86313166657542,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1349,False,"{'a': 0.001, 'e': 0.2568478957151666}",30,19,-3.5634962014868705,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1350,False,"{'a': 0.001, 'e': 0.2565969677271326}",25,11,-67.84463160562812,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
1351,False,"{'a': 0.001, 'e': 0.256346273271038}",20,10,18.357233039629858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.001, 'e': 0.2560958121648139}",20,9,12.528117433721295,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.001, 'e': 0.25584558422642173}",30,17,3.9673523981183436,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1354,False,"{'a': 0.001, 'e': 0.2555955892738532}",30,2,-27.779098000042943,"{0: 24, 1: 2, 2: 1, 3: 0, 4: 1}",1
1355,False,"{'a': 0.001, 'e': 0.25534582712513093}",25,0,-5.2616455372675075,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1356,False,"{'a': 0.001, 'e': 0.2550962975983091}",20,0,-10.84506687936977,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1357,False,"{'a': 0.001, 'e': 0.2548470005114733}",20,13,13.076081996357726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.001, 'e': 0.2545979356827417}",20,10,17.616654861398096,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.001, 'e': 0.25434910293026464}",25,20,8.082003533019122,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.001, 'e': 0.25410050207222573}",30,16,-13.756791449980888,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1361,False,"{'a': 0.001, 'e': 0.25385213292684167}",25,14,-7.14477490980608,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1362,False,"{'a': 0.001, 'e': 0.2536039953123633}",20,12,0.25953017855072913,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1363,False,"{'a': 0.001, 'e': 0.25335608904707513}",20,1,-20.645239413978647,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1364,False,"{'a': 0.001, 'e': 0.2531084139492969}",20,0,13.040774369278449,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
1365,False,"{'a': 0.001, 'e': 0.25286096983738265}",20,16,10.251068148009011,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.001, 'e': 0.25261375652972234}",20,7,-18.296301284025468,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1367,False,"{'a': 0.001, 'e': 0.25236677384474127}",20,13,14.259096198935092,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.001, 'e': 0.25212002160090125}",20,14,2.981795426361872,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.001, 'e': 0.2518734996167002}",30,0,-54.360486596435386,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",1
1370,False,"{'a': 0.001, 'e': 0.2516272077106735}",20,5,5.034778709834216,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1371,False,"{'a': 0.001, 'e': 0.2513811457013933}",20,10,2.663554388302048,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.001, 'e': 0.25113531340747}",25,11,29.091511971880983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.001, 'e': 0.2508897106475516}",20,0,-62.13663908427627,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
1374,False,"{'a': 0.001, 'e': 0.2506443372403249}",25,7,4.983905493943533,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1375,False,"{'a': 0.001, 'e': 0.25039919300451535}",20,12,-60.76328687119706,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 1}",1
1376,False,"{'a': 0.001, 'e': 0.2501542777588878}",20,0,0.9642721372603824,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1377,False,"{'a': 0.001, 'e': 0.24990959132224658}",20,13,12.356100217290065,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.001, 'e': 0.24966513351343605}",20,13,13.850343663867921,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.001, 'e': 0.2494209041513408}",20,5,-32.220719530746806,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1380,False,"{'a': 0.001, 'e': 0.24917690305488646}",20,13,-5.149725256428405,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1381,False,"{'a': 0.001, 'e': 0.24893313004303938}",20,9,-35.87978243172961,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 0}",1
1382,False,"{'a': 0.001, 'e': 0.2486895849348078}",25,16,6.604130677194194,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.001, 'e': 0.24844626754924126}",20,0,-1.60957473953725,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1384,False,"{'a': 0.001, 'e': 0.24820317770543213}",25,13,-1.345835950110076,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1385,False,"{'a': 0.001, 'e': 0.2479603152225148}",25,9,-3.7568131612260913,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1386,False,"{'a': 0.001, 'e': 0.24771767991966692}",30,12,-1.3226282135640215,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1387,False,"{'a': 0.001, 'e': 0.2474752716161093}",25,10,-49.81051212962337,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
1388,False,"{'a': 0.001, 'e': 0.24723309013110648}",25,0,-17.963042852615395,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1389,False,"{'a': 0.001, 'e': 0.24699113528396693}",25,13,8.176518729067483,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.001, 'e': 0.24674940689404365}",25,20,8.965123254817835,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.001, 'e': 0.2465079047807341}",30,14,18.444474555677008,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1392,False,"{'a': 0.001, 'e': 0.2462666287634811}",25,17,-11.55559961364927,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1393,False,"{'a': 0.001, 'e': 0.24602557866177271}",25,11,-1.2642672111328979,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1394,False,"{'a': 0.001, 'e': 0.24578475429514293}",25,8,-5.1395868633318855,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1395,False,"{'a': 0.001, 'e': 0.2455441554831717}",25,0,-29.9343526256759,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",1
1396,False,"{'a': 0.001, 'e': 0.2453037820454857}",20,16,5.8961315011618245,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.001, 'e': 0.24506363380175816}",20,10,-1.8645365362584554,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1398,False,"{'a': 0.001, 'e': 0.24482371057170968}",20,7,-27.009200283372838,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1399,False,"{'a': 0.001, 'e': 0.24458401217510833}",25,11,-17.633976961962247,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1400,False,"{'a': 0.001, 'e': 0.24434453843177006}",20,3,5.10170098102997,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1401,False,"{'a': 0.001, 'e': 0.24410528916155885}",20,4,16.555727349005135,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1402,False,"{'a': 0.001, 'e': 0.2438662641843876}",30,18,14.603667109401444,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1403,False,"{'a': 0.001, 'e': 0.24362746332021762}",20,8,-42.48310950619904,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1404,False,"{'a': 0.001, 'e': 0.24338888638905987}",20,8,11.665843953495601,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1405,False,"{'a': 0.001, 'e': 0.24315053321097452}",30,15,-23.373419027316906,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1406,False,"{'a': 0.001, 'e': 0.24291240360607186}",20,8,-54.59577360558283,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
1407,False,"{'a': 0.001, 'e': 0.2426744973945122}",20,11,16.86702682810613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.001, 'e': 0.24243681439650663}",20,8,20.80216049329738,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.001, 'e': 0.24219935443231694}",35,1,-52.042324936796774,"{0: 28, 1: 0, 2: 5, 3: 0, 4: 1}",1
1410,False,"{'a': 0.001, 'e': 0.24196211732225606}",25,11,-56.46145060365788,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
1411,False,"{'a': 0.001, 'e': 0.24172510288668875}",35,17,-87.6624007154641,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
1412,False,"{'a': 0.001, 'e': 0.24148831094603124}",25,15,-2.9647123570691183,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1413,False,"{'a': 0.001, 'e': 0.2412517413207523}",20,13,12.95632276742882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.001, 'e': 0.24101539383137294}",20,12,13.33633275684759,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.001, 'e': 0.24077926829846716}",30,16,22.65557420118227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.001, 'e': 0.24054336454266195}",20,0,1.302611856200216,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1417,False,"{'a': 0.001, 'e': 0.24030768238463793}",20,13,12.501656029890226,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.001, 'e': 0.24007222164512929}",25,11,20.515102918545793,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.001, 'e': 0.23983698214492458}",20,6,15.038252928875584,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.001, 'e': 0.23960196370486642}",25,10,-30.09237112583369,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1421,False,"{'a': 0.001, 'e': 0.23936716614585246}",25,7,-61.98739401406651,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1422,False,"{'a': 0.001, 'e': 0.23913258928883518}",25,14,7.070857452852469,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1423,False,"{'a': 0.001, 'e': 0.23889823295482251}",20,16,8.748529586180414,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.001, 'e': 0.2386640969648779}",20,3,28.44066806967491,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.001, 'e': 0.23843018114012093}",30,21,3.4276922591119474,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1426,False,"{'a': 0.001, 'e': 0.2381964853017272}",25,15,-5.372686930279658,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1427,False,"{'a': 0.001, 'e': 0.2379630092709292}",25,12,-20.162427609607086,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1428,False,"{'a': 0.001, 'e': 0.23772975286901588}",35,12,-43.04013215174969,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
1429,False,"{'a': 0.001, 'e': 0.2374967159173337}",20,13,11.77503592678918,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.001, 'e': 0.23726389823728644}",25,6,-11.291744146643662,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
1431,False,"{'a': 0.001, 'e': 0.23703129965033565}",20,11,5.3166166054918005,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1432,False,"{'a': 0.001, 'e': 0.2367989199780009}",30,21,14.762277840365092,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.001, 'e': 0.23656675904186028}",20,5,11.796468396514829,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1434,False,"{'a': 0.001, 'e': 0.23633481666355033}",25,14,13.081512061769388,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.001, 'e': 0.2361030926647667}",30,13,2.8422894727907178,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1436,False,"{'a': 0.001, 'e': 0.23587158686726414}",20,2,15.807469215935217,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1437,False,"{'a': 0.001, 'e': 0.23564029909285708}",25,18,3.991893142565768,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.001, 'e': 0.2354092291634196}",20,6,-17.73274914356124,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1439,False,"{'a': 0.001, 'e': 0.2351783769008861}",20,16,6.286213178199485,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.001, 'e': 0.23494774212725114}",25,8,-76.18141380971082,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
1441,False,"{'a': 0.001, 'e': 0.23471732466457013}",20,15,-0.9314593626684964,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1442,False,"{'a': 0.001, 'e': 0.23448712433495936}",30,17,-10.784474417237327,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1443,False,"{'a': 0.001, 'e': 0.2342571409605964}",20,13,-29.20774761259258,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1444,False,"{'a': 0.001, 'e': 0.23402737436372037}",20,6,15.681195405338688,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.001, 'e': 0.23379782436663218}",30,7,25.269611787009385,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.001, 'e': 0.23356849079169478}",20,14,10.503023607241257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.001, 'e': 0.23333937346133357}",20,6,22.85138936033585,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.001, 'e': 0.23311047219803652}",20,11,-5.436843751920877,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1449,False,"{'a': 0.001, 'e': 0.23288178682435462}",20,0,-0.9304735973324443,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1450,False,"{'a': 0.001, 'e': 0.23265331716290188}",30,18,-10.411493673044692,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1451,False,"{'a': 0.001, 'e': 0.232425063036356}",30,7,22.345781406474025,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
